customer_id,ownership,activation_plan_code,mnp_flag,calls_incoming_cnt,calls_outgoing_cnt,calls_incoming_duration,calls_outgoing_duration,total_call_count,total_sum_duration,tot_usage_mb,upload_usage_mb,download_usage_mb,days_since_latch,cnt_open_qrc,avg_days_to_close,cnt_call_drops,pcnt_dropped_calls,rsrp_voice_pcnt_poor_duration,rsrp_data_pcnt_poor_duration,mean_cqi_voice_pcnt_poor_duration,sinr_voice_pcnt_poor_duration,sinr_data_pcnt_poor_duration,age_on_network,cnt_connections,current_plan_code,cnt_recharges_made,total_payment_made,cnt_main_plans_taken,total_main_plans_mrp,cnt_addon_plans_taken,total_addon_plans_mrp,cnt_rchg_offline,cnt_rchg_online,cnt_rchg_on_or_before_expiry,cnt_rchg_after_expiry,current_active_plan_mrp,current_active_plan_validity,last_cycle_plan_mrp,last_cycle_plan_validity,avg_days_bw_rchg_and_expiry,stddev_days_bw_rchg_and_expiry,price_per_day,gb_per_day_quota,pcnt_quota_used,device_avg_asp,recharge_delay
10109,individual,10,1,28.0,12.0,32.76598140228746,12.99215196004407,40.0,45.75813336233153,3878.7565534630403,2242.95472886243,1635.8018246006104,2,4,7,1.0779699217279946,2.6949248043199865,69.29756018992664,83.7187426638884,67.5310199100305,12.260584053929007,13.864504543442013,374,6,10,48,12504.737938636481,25,6512.884343039834,23,5991.853595596647,19,29,11.0,37.0,99,15,99,15,2.589154913929396,0.842289599832645,6.6,0.5,25.252321311608334,20K_to_30K,0.8376032283763948
10110,individual,1,0,46.0,2.0,51.19492377073216,2.5688488765211233,48.0,53.76377264725328,9903.469804664895,665.8079995280609,9237.661805136835,2,3,4,1.9451251713165942,4.052344106909572,0.015801076561848662,0.019089362726021353,37.73475863279143,41.043888258712094,46.41321920231706,258,2,3,36,9378.55345397736,10,2605.1537372159332,26,6773.399716761427,13,23,4.0,32.0,500,120,128,28,-2.9435534104676915,1.3338006067468904,4.166666666666667,2.0,16.118928718530103,less_10K,-1.9235369638117659
10111,corporate,3,0,65.0,38.0,90.22493649122984,60.120777680790155,103.0,150.34571417202,2643.0815162885756,2101.8890877260164,541.192428562559,4,4,6,2.2731034732668243,2.206896575987208,10.48015137079649,12.661125345331403,61.89746870745236,47.70992498700215,53.951301898835226,607,8,3,71,18496.59153423313,19,4949.792100710273,52,13546.799433522854,31,40,22.0,49.0,300,90,999,180,0.8285138998079561,4.761379870772738,3.3333333333333335,1.5,5.735853985001248,20K_to_30K,1.3834759408362887
10112,individual,6,1,85.0,7.0,156.45823210213902,12.899274822070716,92.0,169.35750692420973,14372.284277726561,485.85825373457965,13886.426023991982,4,1,8,1.3897350038034033,1.5105815258732647,57.15689260224284,69.05153904581847,63.1766163924806,79.44608605095557,89.83916395558497,276,6,4,38,9899.584201420546,17,4428.761353267087,21,5470.82284815346,14,24,18.0,20.0,128,28,128,28,3.146942888023098,0.39332642241577015,4.571428571428571,1.0,46.78477954989115,50K_above,-2.4930107960871277
10113,corporate,9,0,21.0,10.0,35.36108477730271,19.11240975519481,31.0,54.47349453249752,364.1919558427331,133.26993957630992,230.92201626642316,1,5,8,1.1674033049208292,3.765817112647836,29.41960671544695,35.54197979168296,85.88025045926486,55.257969852969666,62.48677638178002,419,2,4,53,13807.314807244447,32,8336.491959090987,21,5470.822848153461,22,31,48.0,5.0,999,180,300,90,-0.49679868688851103,2.641161439876399,5.55,3.0,0.39517356319741004,30K_to_50K,19.451553823498443
10114,corporate,3,0,26.0,53.0,28.43865570308081,56.850270051260736,79.0,85.28892575434155,6485.263271435796,38.31914275999746,6446.944128675798,3,6,12,5.943656949989031,7.523616392391179,5.615633564100159,6.784276098019626,90.20684433088775,51.445398365097276,58.175447126721814,499,5,6,61,15891.437797017194,37,9639.068827698953,24,6252.3689693182405,26,35,53.0,8.0,1500,365,500,120,-3.122963932674876,3.4723297152425436,4.109589041095891,3.0,7.0369610150128,10K_to_20K,7.09126413322162
10115,individual,2,1,8.0,132.0,11.96096932825639,197.78748302573754,140.0,209.74845235399394,9749.06302822946,338.13497167213575,9410.928056557324,6,6,9,8.438963515389373,6.027831082420981,2.925898056208049,3.5347926500890026,49.69633803263112,9.683467430816208,10.950251439922265,433,7,6,54,14067.83018096604,32,8336.491959090987,22,5731.338221875054,22,32,36.0,18.0,1500,365,99,15,-0.33720819577295724,2.446119261348686,4.109589041095891,3.0,10.578410403894814,50K_above,4.478453976231293
10116,corporate,1,1,4.0,16.0,7.7046357350596315,23.641622018461483,20.0,31.346257753521115,1238.310745582111,725.1459863837301,513.1647591983807,1,3,8,0.7600393751211396,3.8001968756056983,81.6738386122257,98.6705889559272,56.74655240743286,71.61976638766305,80.98901097324182,712,1,10,82,21362.260645170652,48,12504.737938636481,34,8857.522706534171,36,46,20.0,62.0,128,28,1500,365,-0.2495450031882186,2.752551478253049,4.571428571428571,1.0,4.030959458275101,30K_to_50K,11.23689680802752
10117,individual,9,0,76.0,95.0,140.72566632811166,143.46336812598796,171.0,284.1890344540996,10810.560936511954,266.3951651897352,10544.16577132222,7,6,9,4.89210364564849,2.8608793249406372,5.930621115369547,7.1648141959667395,37.17474318879921,12.317385418027571,13.928736619756998,474,1,3,58,15109.891675852414,26,6773.399716761427,32,8336.491959090987,24,34,4.0,54.0,300,90,999,180,0.8804253964508846,2.8010971543551317,3.3333333333333335,1.5,23.46041869902768,20K_to_30K,7.303650558929828
10118,individual,1,0,14.0,14.0,15.825038724533949,17.25148402193853,28.0,33.07652274647248,5939.84221621657,4168.502573607613,1771.339642608957,1,5,8,1.4014663659762312,5.0052370213436825,25.623014436444123,30.95529692529618,2.699956900187117,34.87236421724522,39.43434097461477,1096,7,6,120,31261.8448465912,59,15370.407049574007,61,15891.437797017194,55,65,27.0,93.0,2999,700,2999,700,-0.45513353197343276,6.083895078261385,4.284285714285715,4.0,4.833855970228329,20K_to_30K,4.927339431987749
10119,individual,6,0,116.0,3.0,122.37337541845775,5.454045768649948,119.0,127.8274211871077,21711.261074952825,1008.9296575848988,20702.331417367925,5,5,14,5.8927222332059355,4.95186742286213,56.14984044091733,67.83491409521338,8.946390234007563,33.366404123610195,37.73137230129498,687,4,5,79,20580.714524005874,19,4949.792100710273,60,15630.9224232956,35,44,15.0,64.0,300,90,1500,365,0.4999105009067071,0.08782730957121078,3.3333333333333335,1.5,47.116451985574706,10K_to_20K,-8.661117176745808
10120,corporate,7,0,3.0,42.0,4.316475891111069,51.82643779501245,45.0,56.14291368612352,5232.143357142144,2152.8677721584418,3079.275584983702,2,4,12,1.361317804819636,3.025150677376969,29.214719826154464,35.294454875757054,89.32825659494559,21.111401579893695,23.873179437081316,405,2,8,51,13286.28405980126,21,5470.82284815346,30,7815.461211647801,21,30,16.0,35.0,2999,700,300,90,-0.3593223980092427,6.412614611891856,4.284285714285715,4.0,4.257929164340937,10K_to_20K,2.911704042752276
10121,corporate,8,1,53.0,5.0,69.11583835265124,5.4960923074504064,58.0,74.61193066010165,2721.2025174257083,456.7400306044666,2264.462486821242,2,4,9,0.6664208409947148,1.1490014499908876,17.104917889017386,20.66454021054769,19.219228630396522,79.26825811804358,89.63807270471432,875,3,2,98,25530.50662471615,43,11202.161070028513,55,14328.345554687636,44,54,25.0,73.0,1500,365,1500,365,0.613530269047137,5.247552897403066,4.109589041095891,3.0,2.952693703803937,50K_above,4.786037277988978
10122,individual,9,0,44.0,66.0,50.13721252340205,103.14200313610513,110.0,153.27921565950717,6194.210233862603,1018.3042769332574,5175.905956929345,5,6,12,3.84854312734362,3.4986755703123817,62.101470203503716,75.02510894708261,69.07898444791675,3.332156802757396,3.7680670780513403,240,7,7,35,9118.038080255767,27,7033.91509048302,8,2084.122989772746,13,22,15.0,20.0,1500,365,128,28,9.33066426110721,1.0128130912775393,4.109589041095891,3.0,6.721148257229387,30K_to_50K,15.253314284546512
10123,individual,9,0,21.0,31.0,21.24217900699641,47.828646562605655,52.0,69.07082556960206,18295.1203089428,146.67211759475086,18148.448191348052,2,4,14,1.6999602886003689,3.2691544011545557,30.508201554372366,36.857116874943245,80.61404565552527,29.075924942320636,32.879615823717565,197,2,6,30,7815.4612116478,14,3647.215232102307,16,4168.245979545493,10,20,26.0,4.0,300,90,128,28,1.1483565965640619,1.6781383454850771,3.3333333333333335,1.5,39.702952059337676,less_10K,8.708224374227722
10124,corporate,5,0,16.0,41.0,25.799599666285474,51.67025623510327,57.0,77.46985590138874,1885.4637630731524,154.83485871984672,1730.6289043533056,2,0,,1.293693009972608,2.269636859601067,30.38013583522955,36.702400013980196,70.56443226844345,77.86063006918911,88.04629980115799,1262,2,4,137,35690.60619985829,84,21883.29139261384,53,13807.31480724445,64,73,8.0,129.0,99,15,2999,700,2.4997219228109158,4.933373723548439,6.6,0.5,12.275154707507504,10K_to_20K,8.59040303211194
10125,individual,1,0,56.0,96.0,71.1801682468988,177.3418105674648,152.0,248.5219788143636,3601.4610768671773,331.4322681296176,3270.0288087375598,6,7,4,2.373432823519145,1.5614689628415428,77.67293998627953,93.83708252984408,49.02492120834874,85.85190120395822,97.08298308382575,204,4,4,31,8075.976585369393,19,4949.792100710273,12,3126.1844846591202,11,20,14.0,17.0,128,28,99,15,3.166367096322137,2.0205180591365792,4.571428571428571,1.0,11.723506109593677,20K_to_30K,6.9235927605140395
10126,corporate,3,0,53.0,22.0,104.32928235089537,43.825401269137586,75.0,148.15468362003296,3631.565703106827,1815.3647050343168,1816.2009980725104,3,1,9,3.278471888432264,4.371295851243018,1.3322950663153492,1.609552594687691,45.41511502872274,15.476246156580626,17.500837171339988,312,2,1,42,10941.64569630692,25,6512.884343039834,17,4428.761353267086,16,26,35.0,7.0,128,28,300,90,-0.3163663746658055,0.6974800359144665,4.571428571428571,1.0,11.821502939800869,50K_above,-0.5028047628168322
10127,individual,8,0,62.0,202.0,123.78989110082523,212.08390544390858,264.0,335.8737965447338,5235.0834221761515,2189.5974894308647,3045.485932745287,11,3,10,9.437083940983568,3.574653007948321,49.48554594995269,59.78374528066483,46.05657092493984,79.61814225903979,90.03372842887747,448,1,5,56,14588.860928409227,24,6252.3689693182405,32,8336.491959090987,23,33,14.0,42.0,128,28,500,120,0.5717863909687022,3.679232023808555,4.571428571428571,1.0,17.041287181562993,20K_to_30K,6.32670572979195
10128,corporate,9,0,110.0,10.0,141.04321083692554,16.87906431768908,120.0,157.92227515461462,8726.81229438443,1041.9384550318161,7684.873839352614,5,2,5,1.2267616913172033,1.0223014094310028,45.60662232966131,55.09759749292126,82.16028348426802,6.076338337607071,6.871240400839385,340,8,8,45,11723.1918174717,31,8075.976585369393,14,3647.215232102306,18,27,24.0,21.0,128,28,99,15,-1.2217120380887379,0.08940751544683873,4.571428571428571,1.0,28.40759210411598,30K_to_50K,-1.7932576699835368
10129,individual,9,0,141.0,40.0,206.68138494876868,71.88124727624387,181.0,278.5626322250125,16526.384394122833,1283.8169730727138,15242.56742105012,7,2,7,2.263810277066626,1.2507239099815612,7.606982098667589,9.190034613364817,10.566367340878923,84.59053692324994,95.6566080658093,318,1,8,42,10941.64569630692,13,3386.6998583807135,29,7554.945837926206,16,26,35.0,7.0,2999,700,128,28,-1.1007990661021614,5.316272396103611,4.284285714285715,4.0,13.44920604990465,30K_to_50K,4.076736671529472
10130,individual,10,0,337.0,83.0,509.35307414011385,116.08680766674505,420.0,625.4398818068589,874.8293007130032,615.1563641328403,259.67293658016297,17,10,7,26.43621078339104,6.29433590080739,78.229914709968,94.5099665886041,23.49812314407321,15.664746201207087,17.71399665164428,286,8,8,39,10160.09957514214,22,5731.338221875053,17,4428.761353267087,15,24,26.0,13.0,500,120,300,90,6.189282967253261,8.510149775652675,4.166666666666667,2.0,1.4238758149625705,20K_to_30K,-10.448053867921054
10131,corporate,7,1,51.0,19.0,61.07126834657042,20.556473569285426,70.0,81.62774191585585,3331.135566134206,1440.326121008193,1890.8094451260129,3,5,8,3.571308968599665,5.101869955142379,17.498538944190692,21.14007585328641,92.7581081441828,76.45758225490539,86.45970631505328,519,4,2,63,16412.46854446038,41,10681.130322585326,22,5731.338221875052,27,36,13.0,50.0,2999,700,300,90,-3.100210130012646,0.32235578293877104,4.284285714285715,4.0,2.7108850635857795,30K_to_50K,6.345157832208556
10132,individual,4,0,38.0,41.0,39.9094249175285,47.62369578327847,79.0,87.53312070080696,6201.196540490455,4141.648449791661,2059.5480906987937,3,1,14,1.797911339905102,2.2758371391203824,13.012437625825898,15.720393532480736,27.240440622882613,10.863936303365369,12.285148372634447,550,2,4,66,17194.01466562516,40,10420.614948863733,26,6773.399716761427,28,38,28.0,38.0,1500,365,500,120,-0.7229958201747431,3.13922048875708,4.109589041095891,3.0,6.728728885080789,30K_to_50K,-4.286712907646668
10133,individual,10,0,58.0,9.0,64.49539665214871,13.942201667805456,67.0,78.43759831995416,1986.4961391587858,985.0823245793484,1001.4138145794373,3,4,9,2.758365471819177,4.116963390774891,6.350720538151458,7.672338492244046,33.04968243569891,41.77472203657146,47.239660111580676,309,5,5,42,10941.64569630692,31,8075.976585369393,11,2865.669110937526,16,26,5.0,37.0,300,90,999,180,-0.5560429378451658,4.26178863631,3.3333333333333335,1.5,4.310972524216115,50K_above,3.3382334917905765
10134,individual,4,0,115.0,19.0,181.53220800399995,29.172218310147546,134.0,210.7044263141475,10425.332010432787,937.907756583982,9487.424253848805,6,2,4,1.9042999075263887,1.4211193339749169,21.01511603045797,25.388470909851947,26.913231884224153,67.92869371187194,76.81507491452028,314,1,8,42,10941.64569630692,9,2344.63836349434,33,8597.00733281258,16,26,15.0,27.0,1500,365,128,28,-4.014495463553599,4.196530170095362,4.109589041095891,3.0,11.312209212709186,50K_above,-6.804782048417487
10135,individual,1,0,34.0,8.0,63.59366168677169,9.730337238463047,42.0,73.32399892523473,8846.685141874636,3314.5782929341526,5532.106848940483,2,4,10,1.851155748026201,4.407513685776669,23.36828243003493,28.23134346859074,57.838368172617436,35.459522508586225,40.098310877044355,578,2,8,68,17715.045413068347,15,3907.7306058239,53,13807.314807244446,29,39,60.0,8.0,300,90,500,120,-3.8751194141832577,5.89325754372738,3.3333333333333335,1.5,19.198535464137663,10K_to_20K,0.5920683992410352
10136,individual,10,0,1.0,64.0,1.959605020965645,98.65195964407314,65.0,100.61156466503878,18984.911471522464,867.2106061123304,18117.700865410134,3,3,4,2.633951738567097,4.05223344394938,12.032024180980496,14.535950953719357,88.43829644775168,42.505884153074305,48.06647231250497,359,4,9,47,12244.222564914886,34,8857.522706534173,13,3386.6998583807126,19,28,28.0,19.0,500,120,99,15,-1.8659279589143578,0.29012319063634695,4.166666666666667,2.0,30.89992101484776,20K_to_30K,-1.5693224205737382
10137,individual,4,0,62.0,90.0,105.64886720351782,165.1475663674734,152.0,270.7964335709912,4945.3289840628395,939.3044452586897,4006.0245388041494,6,1,11,6.4180160163718405,4.222378958139369,70.8174697296405,85.55495327908102,45.63401628479382,36.75181635994247,41.55966164914311,746,8,9,85,22143.806766335434,51,13286.28405980126,34,8857.522706534173,38,47,25.0,60.0,1500,365,1500,365,3.769096306468704,1.034669281971477,4.109589041095891,3.0,5.366025373332074,20K_to_30K,2.825984781979085
10138,individual,4,0,18.0,66.0,34.62039033602913,115.66114558037343,84.0,150.28153591640256,17742.60516779256,2180.2830492876155,15562.322118504944,4,7,14,3.076714933615457,3.6627558733517347,35.37770363547888,42.73998765007748,94.70689345252772,23.944805962690797,27.07724767444315,641,2,10,75,19538.6530291195,38,9899.584201420546,37,9639.068827698955,33,42,22.0,53.0,300,90,1500,365,1.3025420838495023,0.9706655858614924,3.3333333333333335,1.5,38.50391746482761,20K_to_30K,-0.39103951443800344
10139,individual,7,0,51.0,211.0,89.00210905643786,369.7398245961572,262.0,458.74193365259504,5543.71926505959,1145.786226434087,4397.933038625502,11,6,13,13.211564915205244,5.042582028704292,69.06449680759528,83.437177580265,41.06803167503779,36.59208606686055,41.37903555788852,345,7,7,45,11723.1918174717,9,2344.63836349434,36,9378.55345397736,18,27,22.0,23.0,2999,700,99,15,-0.27306958504293793,0.44416911407435683,4.284285714285715,4.0,4.51149028732063,20K_to_30K,2.8692419352570173
10140,individual,3,0,27.0,142.0,40.528340114784704,236.29828490035254,169.0,276.82662501513727,1398.098215627182,1007.6226413479804,390.47557427920174,7,4,12,9.161120419374456,5.420781313239322,42.34643725176143,51.158950954352,72.17422805022909,54.058514778756425,61.13040948661935,584,4,7,69,17975.56078678994,26,6773.399716761427,43,11202.161070028515,30,39,54.0,15.0,300,90,500,120,3.4356693790340493,2.3885057579200684,3.3333333333333335,1.5,3.034067308218711,less_10K,11.470140648943065
10141,individual,3,0,6.0,5.0,8.685532215398968,9.104305304364008,11.0,17.789837519762976,15506.553338568592,2330.2959596544574,13176.257378914135,1,5,8,0.24210449253295088,2.2009499321177355,13.778719945827394,16.64614318629637,29.822695932241416,20.330761890709,22.990417044206236,362,7,9,47,12244.222564914886,19,4949.792100710273,28,7294.430464204613,19,28,47.0,0.0,99,15,500,120,0.41841504962310183,3.546099273023516,6.6,0.5,100.9541232979726,less_10K,-7.405676754264198
10142,corporate,7,0,82.0,44.0,105.27899506680477,63.6580139186876,126.0,168.93700898549235,1173.4496342846562,368.4384341895651,805.0112000950911,5,7,14,5.378490142764855,4.2686429704482975,32.327437605414126,39.05494540432591,32.73073464048721,33.84954281682653,38.27771483911755,360,4,1,47,12244.222564914886,10,2605.1537372159332,37,9639.068827698953,19,28,17.0,30.0,128,28,99,15,-1.4516470965718755,1.6131775053285784,4.571428571428571,1.0,3.819823028270365,less_10K,0.5091776190745252
10143,individual,4,1,94.0,74.0,116.81778426524151,86.31503538356128,168.0,203.1328196488028,2914.8915335165902,931.9203322842781,1982.971201232312,7,0,,4.8714170089561755,2.899652981521533,79.66132600601648,96.23926201562386,1.0527850504807312,67.78848018125498,76.65651875408453,191,8,4,30,7815.4612116478,19,4949.792100710273,11,2865.669110937527,10,20,8.0,22.0,99,15,128,28,-0.9527051672470401,3.4375352891777133,6.6,0.5,18.977158421331968,10K_to_20K,-0.5247213316205457
10144,individual,10,0,27.0,80.0,45.87456935424281,134.79670835587814,107.0,180.67127771012093,20239.426824307007,898.5582841104571,19340.86854019655,4,2,4,5.2592669358104125,4.915202743748049,5.631410268681817,6.8033360168296975,35.85200674838971,39.792127206982144,44.99770370055334,650,3,1,76,19799.168402841093,27,7033.91509048302,49,12765.253312358072,33,43,14.0,62.0,2999,700,1500,365,-1.7712368379469414,0.7513122283208409,4.284285714285715,4.0,16.470887715093593,20K_to_30K,-3.059089953839707
10145,corporate,5,0,32.0,46.0,51.863880288537196,53.466884139298564,78.0,105.33076442783576,2914.3490987415507,473.27206533291394,2441.077033408637,3,1,9,1.2325815567070821,1.5802327650090795,28.65786959111138,34.621721212376585,65.8681954291304,54.67945444315496,61.83258001621154,338,1,8,44,11462.676443750106,11,2865.6691109375265,33,8597.00733281258,17,27,44.0,0.0,2999,700,99,15,1.6692028866757942,1.7832564426526574,4.284285714285715,4.0,2.3717033681164965,20K_to_30K,3.4121708212661686
10146,corporate,7,0,37.0,96.0,38.598078464479414,135.6524876292738,133.0,174.2505660937532,8669.22355540987,103.82560478710461,8565.397950622764,5,5,14,3.3037939493311477,2.484055601000863,73.97766449307628,89.37280099901139,33.39194433964183,6.0918073024233195,6.888733004130865,915,5,9,102,26572.56811960252,40,10420.614948863733,62,16151.953170738789,46,56,48.0,54.0,2999,700,2999,700,0.024993510138521594,9.629881076525786,4.284285714285715,4.0,7.055032190274959,30K_to_50K,-1.8703907211826083
10147,corporate,4,0,138.0,6.0,162.89276554681905,7.3814316045675215,144.0,170.27419715138657,5190.1910743406215,997.827034482858,4192.364039857764,6,5,7,4.336872269159666,3.011716853583101,35.71041250340709,43.141934962792895,74.23000464018743,27.73170904909285,31.35955060683654,983,1,1,109,28396.175735653673,35,9118.038080255767,74,19278.137655397906,50,59,33.0,76.0,2999,700,2999,700,-3.5804645203456014,1.7011864034508783,4.284285714285715,4.0,4.223788309196469,10K_to_20K,-6.582207146317319
10148,corporate,3,1,5.0,135.0,6.454839474521532,139.25738400235312,140.0,145.71222347687464,11920.155106057275,440.1439656772737,11480.01114038,6,4,4,6.050017768586096,4.321441263275783,65.68501740421979,79.35441094701446,4.500340895056998,37.01444396670241,41.85664600414124,528,8,5,64,16672.983918181973,34,8857.522706534173,30,7815.4612116478,27,37,26.0,38.0,2999,700,999,180,-4.515133303955225,3.9136563707208025,4.284285714285715,4.0,9.700647058965881,less_10K,-0.5231549315517912
10149,corporate,5,0,81.0,37.0,127.31169475447962,49.858733514467374,118.0,177.17042826894698,4182.445042101257,757.1068058654987,3425.338236235759,5,9,13,4.316332692498233,3.6579090614391805,50.84683455070537,61.42832511501036,94.59709094530301,56.19743212000384,63.54913840404547,754,3,10,86,22404.322140057026,37,9639.068827698953,49,12765.253312358072,38,48,44.0,42.0,999,180,1500,365,-1.6280146463415726,12.700841851418035,5.55,3.0,4.538243318252232,10K_to_20K,4.996325383833611
10150,corporate,8,0,69.0,6.0,136.70732978312148,9.879831086913923,75.0,146.5871608700354,16293.064329853209,1316.3219192206298,14976.742410632578,3,2,4,3.6433635147051717,4.857818019606896,57.631315517054134,69.62469183518193,30.56024762077475,63.38741198445654,71.6797060882184,335,1,1,44,11462.676443750106,10,2605.1537372159332,34,8857.522706534173,17,27,29.0,15.0,2999,700,300,90,0.8767495972982315,0.6059221511485693,4.284285714285715,4.0,13.259329695518563,30K_to_50K,0.47915227468137456
10151,corporate,1,0,12.0,24.0,22.60371889897879,26.00886325467728,36.0,48.61258215365607,8029.969430560321,2692.8801360866637,5337.089294473657,1,0,,0.6326631316631949,1.757397587953319,26.333783263561134,31.813980439807167,11.263697034691745,40.17127766181593,45.426454335969154,413,2,7,52,13546.799433522854,41,10681.130322585326,11,2865.669110937528,21,31,52.0,0.0,1500,365,999,180,-0.35352237743409487,1.182226210983994,4.109589041095891,3.0,8.71307446892396,less_10K,-0.9819439698107226
10152,corporate,6,0,88.0,208.0,144.952681016162,245.88960628160768,296.0,390.84228729776964,13471.783244932265,11160.097279195428,2311.6859657368364,12,1,4,4.642838160691488,1.568526405639016,8.69759689868804,10.50761202212347,26.82855161734531,5.491567064391759,6.209969784471814,860,4,10,97,25269.991250994553,58,15109.891675852414,39,10160.09957514214,44,53,29.0,68.0,99,15,2999,700,0.3607856614332542,0.239967800369093,6.6,0.5,87.70692216752778,20K_to_30K,-15.249903074118002
10153,individual,4,0,4.0,50.0,5.798062666907913,50.383613348218105,54.0,56.181676015126015,11482.681691949028,1278.3854794319584,10204.29621251707,2,1,5,2.8886827758790066,5.349412547924086,9.135209446446687,11.036294015715796,82.60917607111293,43.1985721304511,48.8497772160304,451,6,8,56,14588.860928409227,36,9378.55345397736,20,5210.307474431867,23,33,39.0,17.0,128,28,300,90,0.5682224726308018,4.234145922821116,4.571428571428571,1.0,37.378521132646576,10K_to_20K,3.4261695671490333
10154,corporate,7,0,31.0,23.0,54.95058696140507,25.827099405663947,54.0,80.77768636706902,6013.5520217043895,5554.838785492371,458.7132362120184,2,6,12,1.299129775315865,2.4057958802145647,42.47527834823921,51.31460455270371,24.60464553787788,7.7949044101180665,8.814628009107395,302,3,5,41,10681.130322585326,18,4689.27672698868,23,5991.853595596646,16,25,22.0,19.0,128,28,99,15,-0.8499733028780788,0.9909639555594189,4.571428571428571,1.0,19.57536465398564,50K_above,-3.3366252925874216
10155,individual,7,0,116.0,65.0,217.01075995837218,71.12685278428184,181.0,288.137612742654,10663.263998415392,1095.1424516153033,9568.121546800088,7,5,13,5.017427665227387,2.7720594835510424,66.9720418569676,80.90927187814128,97.24225154747306,67.84192000347002,76.71694953410628,297,6,5,40,10420.614948863733,12,3126.1844846591202,28,7294.430464204613,15,25,19.0,21.0,300,90,500,120,0.4486822323450739,6.256839910662832,3.3333333333333335,1.5,23.140763885450067,20K_to_30K,-1.2730051822551864
10156,corporate,2,0,17.0,2.0,20.083004850700934,2.7600922467240685,19.0,22.843097097425,10310.519226066705,508.4045039600068,9802.114722106699,1,4,12,0.3096155272332226,1.6295554064906455,39.04398340210473,47.16923929291653,10.142640950264726,29.79786654647425,33.696001291723064,107,7,6,21,5470.82284815346,8,2084.1229897727467,13,3386.699858380713,6,15,3.0,18.0,1500,365,99,15,0.7010799785956765,3.051196750410209,4.109589041095891,3.0,11.187629368561963,30K_to_50K,0.7875338771373954
10157,individual,3,0,111.0,65.0,191.42072261914183,67.62979443297681,176.0,259.0505170521186,14628.612296814563,672.2116504978078,13956.400646316755,7,4,5,5.8628184850952,3.331146866531364,3.0219642061385015,3.650850665157579,92.37973715462546,1.765120434628722,1.9960321774222356,338,4,10,44,11462.676443750106,10,2605.1537372159332,34,8857.522706534173,17,27,6.0,38.0,999,180,999,180,-0.6841653110770811,4.183332344855748,5.55,3.0,15.873060217897745,20K_to_30K,-9.614663813344698
10158,individual,6,0,1.0,77.0,1.2579018308368652,140.35319420098725,78.0,141.6110960318241,16069.099934177508,275.2399658742386,15793.85996830327,3,5,10,5.34194933770296,6.848652997055078,48.77939359724166,58.93063895287946,67.2506998045349,60.90898887610256,68.87705751167414,596,1,5,70,18236.076160511533,50,13025.768686079668,20,5210.307474431866,30,40,34.0,36.0,128,28,300,90,4.4226241110932065,4.056555808355887,4.571428571428571,1.0,52.30826801490074,50K_above,9.39893130315295
10159,corporate,6,0,17.0,95.0,26.479454223274395,151.84733681819995,112.0,178.32679104147434,35893.340570980356,1186.7397244802462,34706.60084650011,5,3,14,5.419835715752161,4.839139031921572,66.56986603759752,80.42340118031002,86.62233620284658,63.31816368711281,71.6013987801061,370,3,9,48,12504.737938636481,11,2865.6691109375265,37,9639.068827698955,19,29,11.0,37.0,2999,700,500,120,3.5398034469035364,18.611621800475895,4.284285714285715,4.0,29.210075334456672,50K_above,1.0709304090214573
10160,corporate,8,0,41.0,32.0,45.236912617794026,40.73136803521646,73.0,85.96828065301048,24354.254259496105,752.1535967265272,23602.10066276958,3,6,10,2.3435024033586602,3.210277264874877,31.494611578608776,38.04880395243623,65.78374854147164,19.81233681128605,22.40417198137088,431,3,5,54,14067.83018096604,16,4168.245979545493,38,9899.584201420548,22,32,44.0,10.0,2999,700,128,28,-0.6355132407831077,4.714008722255347,4.284285714285715,4.0,19.819542854407636,50K_above,-6.633618474614532
10161,corporate,4,0,5.0,190.0,8.15845769839806,285.4014690078884,195.0,293.5599267062865,5026.477745707787,590.3205605134054,4436.157185194382,8,7,9,9.564179493744634,4.904707432689556,24.34687832346927,29.41359025404505,60.64364230043,62.829523291628576,71.04883481141576,407,8,2,51,13286.28405980126,13,3386.6998583807135,38,9899.584201420548,21,30,39.0,12.0,999,180,128,28,1.6603407310211555,3.873566312844739,5.55,3.0,5.454077415047512,30K_to_50K,10.01341183436881
10162,individual,1,0,39.0,78.0,45.382637966558285,82.93893152028662,117.0,128.3215694868449,5975.932591790825,5792.70117007541,183.23142171541545,5,1,11,2.473374185161087,2.1139950300522115,7.598811051036878,9.180163128250262,9.506399400967213,14.270327380098921,16.137160997186218,733,6,5,84,21883.29139261384,27,7033.91509048302,57,14849.376302130819,37,47,18.0,66.0,128,28,999,180,3.5758401390183696,2.519269703668055,4.571428571428571,1.0,19.45290557223576,50K_above,-2.091473151319943
10163,corporate,10,0,1.0,291.0,1.4404045695652554,578.9910928623885,292.0,580.4314974319537,21670.394685664014,3.1214319541295943,21667.273253709885,12,7,8,13.082450510560292,4.480291270739826,16.563689506640234,20.010679388573006,82.69582714752383,17.991748953638904,20.345416173894048,573,3,3,68,17715.045413068347,19,4949.792100710273,49,12765.253312358072,29,39,16.0,52.0,2999,700,999,180,-1.8042808481530668,0.7984545270513486,4.284285714285715,4.0,17.63541234184897,10K_to_20K,-2.246767469860205
